"stim_left","stim_right","audio","stim_lev","vol","left","right","stim","Hz","categorie","Setting_loop.thisRepN","Setting_loop.thisTrialN","Setting_loop.thisN","Setting_loop.thisIndex","Text_loop.thisRepN","Text_loop.thisTrialN","Text_loop.thisN","Text_loop.thisIndex","Br_distance_loop.thisRepN","Br_distance_loop.thisTrialN","Br_distance_loop.thisN","Br_distance_loop.thisIndex","Training_loop.thisRepN","Training_loop.thisTrialN","Training_loop.thisN","Training_loop.thisIndex","Training_trials_loop.thisRepN","Training_trials_loop.thisTrialN","Training_trials_loop.thisN","Training_trials_loop.thisIndex","Stimulation_loop.thisRepN","Stimulation_loop.thisTrialN","Stimulation_loop.thisN","Stimulation_loop.thisIndex","Stimulation_level_loop.thisRepN","Stimulation_level_loop.thisTrialN","Stimulation_level_loop.thisN","Stimulation_level_loop.thisIndex","Match_level_loop.thisRepN","Match_level_loop.thisTrialN","Match_level_loop.thisN","Match_level_loop.thisIndex","Block_ab_loop.thisRepN","Block_ab_loop.thisTrialN","Block_ab_loop.thisN","Block_ab_loop.thisIndex","Istr_nh_loop.thisRepN","Istr_nh_loop.thisTrialN","Istr_nh_loop.thisN","Istr_nh_loop.thisIndex","Trials_nh_loop.thisRepN","Trials_nh_loop.thisTrialN","Trials_nh_loop.thisN","Trials_nh_loop.thisIndex","Istr_nb_loop.thisRepN","Istr_nb_loop.thisTrialN","Istr_nb_loop.thisN","Istr_nb_loop.thisIndex","Trials_nb_loop.thisRepN","Trials_nb_loop.thisTrialN","Trials_nb_loop.thisN","Trials_nb_loop.thisIndex","Block_cd_loop.thisRepN","Block_cd_loop.thisTrialN","Block_cd_loop.thisN","Block_cd_loop.thisIndex","Istr_hn_loop.thisRepN","Istr_hn_loop.thisTrialN","Istr_hn_loop.thisN","Istr_hn_loop.thisIndex","Trials_hn_loop.thisRepN","Trials_hn_loop.thisTrialN","Trials_hn_loop.thisN","Trials_hn_loop.thisIndex","Istr_bn_loop.thisRepN","Istr_bn_loop.thisTrialN","Istr_bn_loop.thisN","Istr_bn_loop.thisIndex","Trials_bn_loop.thisRepN","Trials_bn_loop.thisTrialN","Trials_bn_loop.thisN","Trials_bn_loop.thisIndex","Arousal_loop.thisRepN","Arousal_loop.thisTrialN","Arousal_loop.thisN","Arousal_loop.thisIndex","Valence_loop.thisRepN","Valence_loop.thisTrialN","Valence_loop.thisN","Valence_loop.thisIndex","thisRow.t","notes","SETTING.started","SETTING.stopped","R_SET.started","R_SET.stopped","L_SET.started","L_SET.stopped","TEXT_SET.started","TEXT_SET.stopped","position.left","position.right","BR_SET.started","BR_SET.stopped","ISTR_TRAINING.started","ISTR_TRAINING.stopped","FIXATION.started","FIXATION.stopped","TRIAL_TRAINING.started","trial_training_l_img.started","trial_training_r_img.started","trial_training_kb.started","trial_training_l_img.stopped","trial_training_r_img.stopped","trial_training_kb.stopped","TRIAL_TRAINING.stopped","trial_training_kb.keys","trial_training_kb.rt","trial_training_kb.duration","BLACK_SCREEN.started","BLACK_SCREEN.stopped","extra_training.started","extra_training_kb.started","extra_training.stopped","extra_training_kb.keys","extra_training_kb.rt","extra_training_kb.duration","FACIAL_STIMULATION.started","FACIAL_STIMULATION.stopped","STIMULATION_LEVEL.started","stimulation_level_wav.started","stimulation_level_wav.stopped","STIMULATION_LEVEL.stopped","PAUSE.started","pause_txt.started","pause_txt.stopped","PAUSE.stopped","NEUTRAL_MATCHING.started","NEUTRAL_MATCHING.stopped","MATCH_LEVEL.started","match_level_wav.started","MATCH_LEVEL.stopped","amplitude_5hz","EXPERIMENT.started","EXPERIMENT.stopped","ISTR_NB.started","ISTR_NB.stopped","TRIALS.started","trial_r_img.started","trial_l_img.started","trial_kb.started","trial_wav.started","trial_r_img.stopped","trial_l_img.stopped","trial_kb.stopped","TRIALS.stopped","trial_kb.keys","trial_kb.rt","trial_kb.duration","SWITCH.started","SWITCH.stopped","BREAK.started","half_break_left.started","kb_half_break.started","BREAK.stopped","kb_half_break.keys","kb_half_break.rt","kb_half_break.duration","ISTR_NH.started","nh_r_img.started","nh_l_img.started","ISTR_NH.stopped","ISTR_BN.started","img_bn_right.started","img_bn_left.started","ISTR_BN.stopped","ISTR_HN.started","img_hn_right.started","img_hn_left.started","ISTR_HN.stopped","ISTR_AROUSAL.started","ISTR_AROUSAL.stopped","EVALUATION.started","evaluation_l_img.started","evaluation_r_img.started","evaluation_kb.started","evaluation_wav.started","EVALUATION.stopped","evaluation_kb.keys","evaluation_kb.rt","evaluation_kb.duration","ISTR_VALENCE.started","ISTR_VALENCE.stopped","END.started","END.stopped","participant","session","practice","setting","date","expName","psychopyVersion","frameRate","expStart","X"
"","","audio/white.wav.wav","",NA,"images/MAM11NES.png","images/MAM11HAS.png",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976.64205572501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976.634910169,1979.63411182901,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2009.69371042601,2011.69237629999,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979.63416375601,1979.70124333401,1979.70124333401,1979.70124333401,1979.6992626926,2009.699999412,2009.699999412,2009.699999412,2009.69310163101,"['k', 'j', 'l', 'k', 'j', 'l', 'j', 'k', 'l', 'l', 'k', 'j', 'l']","[0.617815399018582, 6.841358530014986, 8.847977098019328, 12.064964467019308, 14.546161434001988, 17.16991072401288, 19.701934366021305, 20.34490623502643, 20.483913863019552, 21.246335774019826, 24.77736421802547, 27.759933414025, 28.908364591014106]","[None, None, None, None, None, None, None, None, None, None, None, None, None]",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3,1,1,1,"2024-02-07_14h10.47.594","VR_setting","2023.2.3",NA,"2024-02-07 14h11.07.208089 +0100",NA
"","","audio/tri_5Hz_-6dBFS_31s.wav","",NA,"images/MAM11NES.png","images/MAM11HAS.png",1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,1,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.70030587399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.69278433401,2014.697988067,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2044.767474141,2046.76592801302,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.69802102199,2014.77418111899,2014.77418111899,2014.77418111899,2014.77096926328,2044.77368862199,2044.77368862199,2044.77368862199,2044.76666844901,"['k', 'l', 'k', 'j', 'k', 'j', 'j', 'k', 'k']","[0.8065097150101792, 5.506288673990639, 7.482493452000199, 12.563000207999721, 13.697790169011569, 18.044582161004655, 22.67895497698919, 23.84327686400502, 26.033761942002457]","[None, None, None, None, None, None, None, None, None]",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3,1,1,1,"2024-02-07_14h10.47.594","VR_setting","2023.2.3",NA,"2024-02-07 14h11.07.208089 +0100",NA
"","","audio/white.wav.wav","",NA,"images/MAM11NES.png","images/MAM11HAS.png",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,1,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2046.77363652401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2046.76636227701,2049.76533015401,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2079.83082103799,2081.83994896102,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2049.765353336,2049.83418002402,2049.83418002402,2049.83418002402,2049.83057344459,2079.83955789101,2079.83955789101,2079.83955789101,2079.83023873201,"['k', 'j', 'l', 'k', 'j', 'k', 'l', 'k', 'j', 'l', 'j', 'k', 'l']","[1.1980593950138427, 5.072671633999562, 7.083578183024656, 9.090183327003615, 10.679537671996513, 12.518501771002775, 12.883346178015927, 16.511015259020496, 16.863823635008885, 19.56992176300264, 22.785823161015287, 27.72378975202446, 28.24833548301831]","[None, None, None, None, None, None, None, None, None, None, None, None, None]",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3,1,1,1,"2024-02-07_14h10.47.594","VR_setting","2023.2.3",NA,"2024-02-07 14h11.07.208089 +0100",NA
"","","audio/white.wav.wav","",NA,"images/MAM11HAS.png","images/MAM11NES.png",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,1,2,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2081.847704046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2081.840466122,2084.84461498001,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2114.905786316,2116.91433958299,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2084.84463706301,2084.91119291101,2084.91119291101,2084.91119291101,2084.90979719661,2114.91322222599,2114.91322222599,2114.91322222599,2114.905224663,"['k', 'j', 'l', 'j', 'k', 'j', 'j', 'l', 'j', 'k', 'j', 'k']","[1.6945312059833668, 2.235248204000527, 9.158989778981777, 10.835836680984357, 13.441302024002653, 14.409868126997026, 14.66340767298243, 16.87321791300201, 18.99037428299198, 23.551391810004134, 26.15391816198826, 28.533300142997177]","[None, None, None, None, None, None, None, None, None, None, None, None]",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3,1,1,1,"2024-02-07_14h10.47.594","VR_setting","2023.2.3",NA,"2024-02-07 14h11.07.208089 +0100",NA
"","","audio/tri_5Hz_-6dBFS_31s.wav","",NA,"images/MAM11HAS.png","images/MAM11NES.png",1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,1,3,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2116.92415730201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2116.914893807,2119.918744239,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2149.989154179,2151.987827704,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2119.91876868301,2119.991964227,2119.991964227,2119.991964227,2119.99207321829,2149.995529073,2149.995529073,2149.995529073,2149.98849987899,"['k', 'j', 'k', 'j', 'l', 'j', 'k', 'j', 'k', 'j']","[1.2002101190155372, 4.254616743011866, 9.371477181004593, 13.134157483000308, 15.15320051999879, 17.536684720020276, 21.391272980021313, 23.564766850002343, 26.088018423994072, 27.105143073014915]","[None, None, None, None, None, None, None, None, None, None]",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3,1,1,1,"2024-02-07_14h10.47.594","VR_setting","2023.2.3",NA,"2024-02-07 14h11.07.208089 +0100",NA
"","","audio/tri_5Hz_-6dBFS_31s.wav","",NA,"images/MAM11NES.png","images/MAM11HAS.png",1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,2,0,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2151.99556612299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2151.98854204902,2154.99335329499,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2185.06347727601,2187.061965823,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2154.99337630099,2155.066059971,2155.066059971,2155.066059971,2155.0667044613,2185.07014968601,2185.07014968601,2185.07014968601,2185.06266152702,"['k', 'j', 'k', 'j', 'l', 'k', 'j', 'k', 'l', 'j']","[1.588190015987493, 8.729546671005664, 11.441446557990275, 17.408843306999188, 18.98364555000444, 21.09451199299656, 23.043814291013405, 24.71691497298889, 26.556474621000234, 28.381822880997788]","[None, None, None, None, None, None, None, None, None, None]",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3,1,1,1,"2024-02-07_14h10.47.594","VR_setting","2023.2.3",NA,"2024-02-07 14h11.07.208089 +0100",NA
"","","audio/white.wav.wav","",NA,"images/MAM11NES.png","images/MAM11HAS.png",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,2,1,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2187.06978490599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2187.062391852,2190.06679121399,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2220.13748718202,2222.14295496501,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2190.066813635,2190.13855181501,2190.13855181501,2190.13855181501,2190.1318427976,2220.14446237701,2220.14446237701,2220.14446237701,2220.13651052801,"['k', 'l', 'j', 'l', 'k', 'j', 'j', 'k', 'l', 'k', 'l']","[0.9432858819782268, 2.9784783299837727, 3.4568912480026484, 5.762805264996132, 6.354446329001803, 9.588020427996526, 16.1525290189893, 19.168656046997057, 21.800373162986943, 25.207034545979695, 28.997750835987972]","[None, None, None, None, None, None, None, None, None, None, None]",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3,1,1,1,"2024-02-07_14h10.47.594","VR_setting","2023.2.3",NA,"2024-02-07 14h11.07.208089 +0100",NA
"","","audio/tri_5Hz_-6dBFS_31s.wav","",NA,"images/MAM11HAS.png","images/MAM11NES.png",1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,2,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2222.151199021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2222.14338389301,2225.15144096201,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2255.22850043399,2257.23255368901,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2225.151463266,2225.229784536,2225.229784536,2225.229784536,2225.22494258331,2255.23843036999,2255.23843036999,2255.23843036999,2255.22746500099,"['j', 'k', 'j', 'k', 'j', 'l', 'j', 'k', 'j']","[1.345189959014533, 3.7572304799978156, 6.564397126989206, 13.31180521499482, 15.034693875000812, 18.516389830998378, 20.37577636700007, 23.33308542400482, 25.753610543994]","[None, None, None, None, None, None, None, None, None]",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3,1,1,1,"2024-02-07_14h10.47.594","VR_setting","2023.2.3",NA,"2024-02-07 14h11.07.208089 +0100",NA
"","","audio/white.wav.wav","",NA,"images/MAM11HAS.png","images/MAM11NES.png",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,2,3,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2257.24204709701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2257.23309562201,2260.24239552399,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2290.309216861,2292.33364111499,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2260.24244182502,2260.312681237,2260.312681237,2260.312681237,2260.3074676346,2290.33264241699,2290.33264241699,2290.33264241699,2290.30847162101,"['j', 'l', 'j', 'k', 'l', 'j', 'k', 'j', 'k', 'l', 'j']","[0.7889483260223642, 2.3050679210282397, 4.570908803027123, 7.7824527400080115, 9.482601766008884, 10.310313099005725, 15.828440718003549, 18.865720640023937, 26.948665846022777, 28.19751474802615, 28.8974392330274]","[None, None, None, None, None, None, None, None, None, None, None]",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3,1,1,1,"2024-02-07_14h10.47.594","VR_setting","2023.2.3",NA,"2024-02-07 14h11.07.208089 +0100",NA
"","","audio/tri_5Hz_-6dBFS_31s.wav","",NA,"images/MAM11HAS.png","images/MAM11HAS.png",1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,NA,NA,NA,NA,2351.48858295599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2351.480077899,2354.483537352,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2292.345434394,2292.34657263401,2292.346624497,2292.35521788901,2292.35521788901,2294.39379460301,"space",2.03374437097227,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2294.39443394099,2351.463249792,2354.48356082401,2354.56695940101,2354.56695940101,2354.56695940101,2354.565327202,2357.067241593,5,2.49405938800192,"None",NA,NA,NA,NA,3,1,1,1,"2024-02-07_14h10.47.594","VR_setting","2023.2.3",NA,"2024-02-07 14h11.07.208089 +0100",NA
"","","audio/tri_5Hz_-6dBFS_31s.wav","",NA,"images/MAM11BFI.png","images/MAM11BFI.png",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,3,NA,NA,NA,NA,2357.08326471801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2357.073210645,2360.08202251501,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2360.082045096,2360.148358259,2360.148358259,2360.148358259,2360.14717877259,2362.01587505601,5,1.8600924659986,"None",NA,NA,NA,NA,3,1,1,1,"2024-02-07_14h10.47.594","VR_setting","2023.2.3",NA,"2024-02-07 14h11.07.208089 +0100",NA
"","","audio/white.wav.wav","",NA,"images/MAM11BFI.png","images/MAM11BFI.png",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,NA,NA,NA,NA,2362.03137066599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2362.02107768401,2365.030614797,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2365.03066895201,2365.09526520199,2365.09526520199,2365.09526520199,2365.09599941659,2367.01425600902,5,1.91156405198853,"None",NA,NA,NA,NA,3,1,1,1,"2024-02-07_14h10.47.594","VR_setting","2023.2.3",NA,"2024-02-07 14h11.07.208089 +0100",NA
"","","audio/tri_5Hz_-6dBFS_31s.wav","",NA,"images/MAM11NES.png","images/MAM11NES.png",1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,5,NA,NA,NA,NA,2367.02864765801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2367.01934174,2370.02953674601,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2370.02955752899,2370.10517787101,2370.10517787101,2370.10517787101,2370.10300478931,2371.91441824101,5,1.80731600100989,"None",NA,NA,NA,NA,3,1,1,1,"2024-02-07_14h10.47.594","VR_setting","2023.2.3",NA,"2024-02-07 14h11.07.208089 +0100",NA
"","","audio/white.wav.wav","",NA,"images/MAM11NES.png","images/MAM11NES.png",0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,2,NA,NA,NA,NA,2371.92987189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2371.91978846199,2374.928224156,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2374.92824557901,2374.996814652,2374.996814652,2374.996814652,2374.99343792359,2376.59518992199,5,1.59088702400913,"None",NA,NA,NA,NA,3,1,1,1,"2024-02-07_14h10.47.594","VR_setting","2023.2.3",NA,"2024-02-07 14h11.07.208089 +0100",NA
